Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Retail Sales People,Product ID,Location ID,Returned,Sales,Quantity,Discount,Profit
9154,US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,Anna Andreadi,OFF-AR-10001246,AZ-Avondale-85323,Not,16.46,7,0.2,1.85
9155,CA-2016-132990,1/8/2016,3/8/2016,Second Class,KM-16660,Chuck Magee,FUR-FU-10004864,PA-Philadelphia-19140,Not,19.31,2,0.2,3.14
9156,CA-2014-102645,1/23/2014,1/28/2014,Standard Class,IM-15055,Anna Andreadi,OFF-PA-10001804,NV-Las Vegas-89115,Not,40.08,6,0.0,19.24
9157,CA-2014-134215,4/8/2014,8/8/2014,Standard Class,ML-17395,Chuck Magee,OFF-AP-10001271,ME-Bangor-4401,Not,101.96,2,0.0,27.53
9158,CA-2014-134215,4/8/2014,8/8/2014,Standard Class,ML-17395,Chuck Magee,OFF-PA-10004353,ME-Bangor-4401,Not,259.74,13,0.0,124.68
9159,CA-2014-134215,4/8/2014,8/8/2014,Standard Class,ML-17395,Chuck Magee,TEC-AC-10002473,ME-Bangor-4401,Not,255.42,9,0.0,104.72
9160,CA-2016-118934,9/8/2016,9/8/2016,Standard Class,GH-14410,Cassandra Brandow,OFF-BI-10003314,TN-Hendersonville-37075,Not,4.34,3,0.7,-3.04
9161,CA-2016-118934,9/8/2016,9/8/2016,Standard Class,GH-14410,Cassandra Brandow,OFF-BI-10004465,TN-Hendersonville-37075,Not,11.88,5,0.7,-7.92
9162,CA-2016-160108,8/12/2016,12/12/2016,Standard Class,AG-10900,Kelly Williams,FUR-BO-10003450,WI-Eau Claire-54703,Not,405.86,7,0.0,32.47
9163,CA-2016-160108,8/12/2016,12/12/2016,Standard Class,AG-10900,Kelly Williams,FUR-CH-10002335,WI-Eau Claire-54703,Not,680.01,3,0.0,176.8
9164,CA-2015-164007,8/6/2015,12/6/2015,Standard Class,MG-17695,Kelly Williams,TEC-AC-10003433,IL-Chicago-60610,Not,2.38,3,0.2,0.74
9165,CA-2015-164007,8/6/2015,12/6/2015,Standard Class,MG-17695,Kelly Williams,OFF-AP-10003849,IL-Chicago-60610,Not,143.13,2,0.8,-393.6
9166,CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,Anna Andreadi,TEC-MA-10000984,CA-San Diego-92037,Not,4476.8,4,0.2,503.64
9167,CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,Anna Andreadi,OFF-PA-10000418,CA-San Diego-92037,Not,104.85,1,0.0,50.33
9168,CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,Anna Andreadi,OFF-AP-10001242,CA-San Diego-92037,Not,241.44,3,0.0,72.43
9169,CA-2016-140571,3/15/2016,3/19/2016,Standard Class,SJ-20125,Cassandra Brandow,OFF-PA-10001954,MS-Jackson-39212,Not,319.76,14,0.0,147.09
9170,CA-2016-140571,3/15/2016,3/19/2016,Standard Class,SJ-20125,Cassandra Brandow,OFF-PA-10001954,MS-Jackson-39212,Not,45.68,2,0.0,21.01
9171,US-2016-155768,1/12/2016,1/12/2016,Same Day,LB-16795,Anna Andreadi,FUR-FU-10000448,CA-Oxnard-93030,Not,31.96,2,0.0,1.6
9172,US-2016-155768,1/12/2016,1/12/2016,Same Day,LB-16795,Anna Andreadi,OFF-PA-10001357,CA-Oxnard-93030,Not,47.9,1,0.0,22.99
9173,US-2016-155768,1/12/2016,1/12/2016,Same Day,LB-16795,Anna Andreadi,OFF-ST-10002292,CA-Oxnard-93030,Not,1112.94,3,0.0,222.59
9174,US-2016-155768,1/12/2016,1/12/2016,Same Day,LB-16795,Anna Andreadi,OFF-EN-10001219,CA-Oxnard-93030,Not,22.92,3,0.0,11.23
9175,CA-2017-119424,12/6/2017,12/6/2017,Second Class,SB-20185,Anna Andreadi,TEC-PH-10002564,WA-Kent-98031,Not,71.98,3,0.2,9.0
9176,CA-2017-119424,12/6/2017,12/6/2017,Second Class,SB-20185,Anna Andreadi,OFF-PA-10001639,WA-Kent-98031,Not,19.44,3,0.0,9.33
9177,CA-2016-118178,3/19/2016,3/24/2016,Standard Class,CC-12610,Cassandra Brandow,OFF-BI-10001153,TN-Nashville-37211,Not,31.09,3,0.7,-20.72
9178,CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,Chuck Magee,TEC-PH-10003356,NY-New York City-10035,Not,13.98,2,0.0,3.91
9179,CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,Chuck Magee,OFF-AR-10001725,NY-New York City-10035,Not,23.65,1,0.0,6.15
9180,CA-2017-156776,7/8/2017,11/8/2017,Standard Class,JL-15505,Anna Andreadi,TEC-PH-10002415,CA-Westminster-92683,Not,707.88,3,0.2,44.24
9181,CA-2017-156776,7/8/2017,11/8/2017,Standard Class,JL-15505,Anna Andreadi,OFF-BI-10003355,CA-Westminster-92683,Not,11.95,3,0.2,4.18
9182,CA-2017-156776,7/8/2017,11/8/2017,Standard Class,JL-15505,Anna Andreadi,OFF-BI-10000216,CA-Westminster-92683,Not,31.13,3,0.2,11.67
9183,CA-2017-156776,7/8/2017,11/8/2017,Standard Class,JL-15505,Anna Andreadi,TEC-AC-10004803,CA-Westminster-92683,Not,55.76,4,0.0,7.81
9184,CA-2017-156776,7/8/2017,11/8/2017,Standard Class,JL-15505,Anna Andreadi,OFF-PA-10001970,CA-Westminster-92683,Not,24.56,2,0.0,11.54
9185,CA-2017-156776,7/8/2017,11/8/2017,Standard Class,JL-15505,Anna Andreadi,FUR-FU-10004848,CA-Westminster-92683,Not,51.75,1,0.0,15.53
9186,CA-2017-156776,7/8/2017,11/8/2017,Standard Class,JL-15505,Anna Andreadi,FUR-CH-10002317,CA-Westminster-92683,Not,207.18,1,0.2,25.9
9187,CA-2017-156776,7/8/2017,11/8/2017,Standard Class,JL-15505,Anna Andreadi,OFF-AP-10002534,CA-Westminster-92683,Not,1473.1,5,0.0,412.47
9188,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Chuck Magee,OFF-SU-10001935,PA-Allentown-18103,Not,3.49,2,0.2,-0.7
9189,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Chuck Magee,TEC-AC-10000290,PA-Allentown-18103,Not,21.73,4,0.2,3.8
9190,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Chuck Magee,OFF-ST-10002574,PA-Allentown-18103,Not,663.07,6,0.2,-165.77
9191,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Chuck Magee,OFF-BI-10004519,PA-Allentown-18103,Not,99.59,2,0.7,-82.99
9192,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Chuck Magee,OFF-PA-10003625,PA-Allentown-18103,Not,49.57,2,0.2,15.49
9193,CA-2015-141810,2/11/2015,7/11/2015,Standard Class,BB-10990,Kelly Williams,OFF-BI-10001524,TX-San Antonio-78207,Not,29.37,7,0.8,-47.0
9194,CA-2015-141810,2/11/2015,7/11/2015,Standard Class,BB-10990,Kelly Williams,TEC-PH-10002200,TX-San Antonio-78207,Not,344.7,2,0.2,38.78
9195,CA-2014-146843,11/30/2014,11/30/2014,Standard Class,PB-19150,Anna Andreadi,OFF-SU-10001664,AZ-Avondale-85323,Not,47.99,7,0.2,3.6
9196,CA-2014-146843,11/30/2014,11/30/2014,Standard Class,PB-19150,Anna Andreadi,TEC-AC-10002550,AZ-Avondale-85323,Not,102.24,4,0.2,-16.61
9197,CA-2014-103310,10/5/2014,10/5/2014,Standard Class,GM-14680,Anna Andreadi,OFF-PA-10004353,CA-San Jose-95123,Not,39.96,2,0.0,19.18
9198,CA-2014-103310,10/5/2014,10/5/2014,Standard Class,GM-14680,Anna Andreadi,TEC-PH-10001817,CA-San Jose-95123,Not,1432.0,5,0.2,125.3
9199,CA-2014-103310,10/5/2014,10/5/2014,Standard Class,GM-14680,Anna Andreadi,OFF-SU-10004737,CA-San Jose-95123,Not,41.04,6,0.0,11.08
9200,CA-2014-103310,10/5/2014,10/5/2014,Standard Class,GM-14680,Anna Andreadi,FUR-CH-10002320,CA-San Jose-95123,Not,256.78,1,0.2,32.1
9201,CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550,Chuck Magee,FUR-BO-10001337,NJ-Perth Amboy-8861,Not,120.98,1,0.0,12.1
9202,CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550,Chuck Magee,OFF-BI-10004584,NJ-Perth Amboy-8861,Not,315.98,1,0.0,148.51
9203,CA-2016-153836,10/30/2016,10/30/2016,Standard Class,EH-13765,Chuck Magee,OFF-BI-10004817,NY-New York City-10011,Not,28.75,3,0.2,10.06
9204,CA-2016-153836,10/30/2016,10/30/2016,Standard Class,EH-13765,Chuck Magee,OFF-AR-10004602,NY-New York City-10011,Not,114.95,5,0.0,32.19
9205,CA-2016-104689,1/12/2016,5/12/2016,Standard Class,FH-14365,Anna Andreadi,OFF-AR-10001149,CA-Los Angeles-90004,Yes,23.04,8,0.0,6.91
9206,CA-2016-146423,4/21/2016,4/21/2016,Same Day,BT-11680,Chuck Magee,OFF-AR-10004817,CT-Milford-6460,Not,15.48,3,0.0,4.49
9207,CA-2016-146423,4/21/2016,4/21/2016,Same Day,BT-11680,Chuck Magee,OFF-PA-10003797,CT-Milford-6460,Not,51.84,8,0.0,24.88
9208,CA-2017-140781,3/8/2017,7/8/2017,Standard Class,AB-10105,Kelly Williams,TEC-AC-10000682,IL-Bloomington-61701,Not,39.82,3,0.2,7.47
9209,CA-2017-141747,3/8/2017,8/8/2017,Second Class,SC-20230,Anna Andreadi,OFF-ST-10003996,WA-Seattle-98105,Not,16.06,1,0.0,4.18
9210,CA-2017-142776,11/12/2017,12/14/2017,Second Class,RS-19870,Kelly Williams,OFF-EN-10003160,IA-Burlington-52601,Not,7.28,1,0.0,3.49
9211,CA-2017-142776,11/12/2017,12/14/2017,Second Class,RS-19870,Kelly Williams,OFF-BI-10002012,IA-Burlington-52601,Not,5.4,3,0.0,2.59
9212,CA-2015-167479,3/14/2015,3/19/2015,Standard Class,AI-10855,Anna Andreadi,OFF-PA-10002105,CA-Roseville-95661,Not,19.44,3,0.0,9.33
9213,CA-2014-144071,8/12/2014,12/15/2014,Standard Class,DJ-13420,Anna Andreadi,FUR-FU-10000397,CA-San Francisco-94110,Not,39.88,2,0.0,11.17
9214,CA-2014-144071,8/12/2014,12/15/2014,Standard Class,DJ-13420,Anna Andreadi,FUR-FU-10000758,CA-San Francisco-94110,Not,79.44,3,0.0,28.6
9215,US-2017-120908,9/30/2017,9/30/2017,First Class,BF-10975,Chuck Magee,OFF-LA-10004677,PA-Philadelphia-19120,Not,20.66,7,0.2,6.97
9216,CA-2016-152646,11/21/2016,11/26/2016,Standard Class,TH-21235,Anna Andreadi,OFF-PA-10004451,CA-Los Angeles-90049,Not,32.4,5,0.0,15.55
9217,CA-2017-103765,11/24/2017,11/30/2017,Standard Class,JG-15310,Kelly Williams,OFF-AP-10002311,TX-Odessa-79762,Not,13.76,1,0.8,-24.77
9218,US-2017-118157,11/14/2017,11/17/2017,First Class,AW-10930,Kelly Williams,OFF-EN-10004459,MN-Minneapolis-55407,Not,15.28,2,0.0,7.49
9219,US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Chuck Magee,OFF-ST-10002352,PA-Philadelphia-19120,Not,44.69,7,0.2,3.35
9220,US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Chuck Magee,FUR-BO-10000780,PA-Philadelphia-19120,Not,301.47,3,0.5,-205.0
9221,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Cassandra Brandow,OFF-LA-10000248,LA-Lafayette-70506,Not,11.07,3,0.0,5.2
9222,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Cassandra Brandow,FUR-TA-10003473,LA-Lafayette-70506,Not,1504.52,4,0.0,346.04
9223,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Cassandra Brandow,OFF-PA-10004355,LA-Lafayette-70506,Not,25.92,4,0.0,12.44
9224,CA-2017-121160,4/11/2017,4/11/2017,Same Day,FM-14290,Kelly Williams,OFF-BI-10001308,TX-Bryan-77803,Not,7.54,6,0.8,-13.19
9225,CA-2017-121160,4/11/2017,4/11/2017,Same Day,FM-14290,Kelly Williams,OFF-BI-10003094,TX-Bryan-77803,Not,1.41,2,0.8,-2.32
9226,CA-2017-121160,4/11/2017,4/11/2017,Same Day,FM-14290,Kelly Williams,OFF-BI-10004040,TX-Bryan-77803,Not,4.14,4,0.8,-6.42
9227,CA-2017-121160,4/11/2017,4/11/2017,Same Day,FM-14290,Kelly Williams,OFF-ST-10002485,TX-Bryan-77803,Not,52.75,3,0.2,-12.53
9228,CA-2017-140515,3/19/2017,3/24/2017,Standard Class,GZ-14545,Anna Andreadi,OFF-AP-10001205,CA-Los Angeles-90008,Not,381.36,7,0.0,106.78
9229,CA-2014-153619,3/11/2014,3/11/2014,Same Day,TC-21535,Anna Andreadi,OFF-AR-10001868,CA-Los Angeles-90049,Not,6.72,4,0.0,3.36
9230,CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Anna Andreadi,OFF-BI-10003429,CA-Los Angeles-90045,Not,15.19,3,0.2,5.51
9231,CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Anna Andreadi,OFF-PA-10002689,CA-Los Angeles-90045,Not,58.32,9,0.0,27.99
9232,CA-2014-148383,12/27/2014,12/31/2014,Standard Class,RP-19390,Anna Andreadi,OFF-BI-10003650,AZ-Phoenix-85023,Not,946.76,6,0.7,-694.29
9233,CA-2016-126732,2/9/2016,6/9/2016,Standard Class,LR-16915,Anna Andreadi,FUR-FU-10001889,CA-Los Angeles-90036,Yes,94.68,9,0.0,31.24
9234,CA-2016-126732,2/9/2016,6/9/2016,Standard Class,LR-16915,Anna Andreadi,OFF-ST-10000321,CA-Los Angeles-90036,Yes,23.67,3,0.0,0.95
9235,CA-2016-126732,2/9/2016,6/9/2016,Standard Class,LR-16915,Anna Andreadi,TEC-PH-10001530,CA-Los Angeles-90036,Yes,1091.17,4,0.2,68.2
9236,CA-2016-126732,2/9/2016,6/9/2016,Standard Class,LR-16915,Anna Andreadi,OFF-AR-10004752,CA-Los Angeles-90036,Yes,18.69,7,0.0,5.23
9237,CA-2016-126732,2/9/2016,6/9/2016,Standard Class,LR-16915,Anna Andreadi,FUR-TA-10001539,CA-Los Angeles-90036,Yes,568.73,3,0.2,28.44
9238,CA-2016-126732,2/9/2016,6/9/2016,Standard Class,LR-16915,Anna Andreadi,OFF-BI-10001553,CA-Los Angeles-90036,Yes,7.31,1,0.2,2.56
9239,CA-2017-138156,11/2/2017,11/2/2017,First Class,MM-17260,Chuck Magee,FUR-FU-10003601,OH-Columbus-43229,Not,147.57,2,0.2,-3.69
9240,CA-2017-110310,10/27/2017,10/27/2017,Standard Class,NB-18655,Cassandra Brandow,OFF-PA-10001685,FL-Tallahassee-32303,Not,56.78,7,0.2,20.58
9241,CA-2017-110310,10/27/2017,10/27/2017,Standard Class,NB-18655,Cassandra Brandow,OFF-BI-10001097,FL-Tallahassee-32303,Not,5.61,3,0.7,-3.92
9242,CA-2017-110310,10/27/2017,10/27/2017,Standard Class,NB-18655,Cassandra Brandow,OFF-AR-10001662,FL-Tallahassee-32303,Not,6.58,3,0.2,0.58
9243,CA-2014-113271,9/7/2014,9/7/2014,Standard Class,DS-13030,Anna Andreadi,OFF-BI-10002609,CA-San Francisco-94122,Not,14.3,6,0.2,4.65
9244,CA-2014-113271,9/7/2014,9/7/2014,Standard Class,DS-13030,Anna Andreadi,FUR-BO-10004218,CA-San Francisco-94122,Not,119.83,1,0.15,7.05
9245,CA-2014-113271,9/7/2014,9/7/2014,Standard Class,DS-13030,Anna Andreadi,OFF-AR-10003251,CA-San Francisco-94122,Not,5.56,2,0.0,2.22
9246,CA-2014-113271,9/7/2014,9/7/2014,Standard Class,DS-13030,Anna Andreadi,OFF-PA-10002365,CA-San Francisco-94122,Not,32.4,5,0.0,15.55
9247,CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Anna Andreadi,OFF-AR-10003651,CA-San Francisco-94109,Not,9.84,3,0.0,2.85
9248,CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Anna Andreadi,OFF-AR-10003732,CA-San Francisco-94109,Not,2.78,1,0.0,0.72
9249,CA-2016-127761,10/11/2016,11/14/2016,Standard Class,SW-20275,Chuck Magee,OFF-BI-10002557,NY-New York City-10009,Not,3.64,1,0.2,1.37
9250,CA-2016-127761,10/11/2016,11/14/2016,Standard Class,SW-20275,Chuck Magee,TEC-PH-10003691,NY-New York City-10009,Not,881.93,7,0.0,220.48
9251,CA-2016-105354,2/12/2016,6/12/2016,Standard Class,PW-19030,Kelly Williams,OFF-BI-10001107,IA-Marion-52302,Not,115.84,8,0.0,54.44
9252,CA-2017-155712,2/3/2017,8/3/2017,Standard Class,KD-16615,Anna Andreadi,OFF-BI-10004224,CA-Los Angeles-90008,Yes,107.65,2,0.2,33.64
9253,CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Cassandra Brandow,TEC-AC-10001114,AR-Pine Bluff-71603,Not,199.95,5,0.0,63.98
9254,CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Cassandra Brandow,OFF-PA-10002005,AR-Pine Bluff-71603,Not,12.96,2,0.0,6.22
9255,CA-2014-168368,11/2/2014,11/2/2014,Second Class,GA-14725,Kelly Williams,FUR-CH-10001146,MO-Columbia-65203,Not,60.89,1,0.0,15.22
9256,CA-2014-168368,11/2/2014,11/2/2014,Second Class,GA-14725,Kelly Williams,OFF-LA-10004853,MO-Columbia-65203,Not,14.94,3,0.0,6.87
9257,CA-2014-168368,11/2/2014,11/2/2014,Second Class,GA-14725,Kelly Williams,OFF-BI-10004728,MO-Columbia-65203,Not,9.64,2,0.0,4.43
9258,CA-2014-168368,11/2/2014,11/2/2014,Second Class,GA-14725,Kelly Williams,FUR-FU-10002298,MO-Columbia-65203,Not,332.94,3,0.0,53.27
9259,CA-2014-168368,11/2/2014,11/2/2014,Second Class,GA-14725,Kelly Williams,OFF-BI-10004654,MO-Columbia-65203,Not,51.9,3,0.0,24.39
9260,CA-2014-168368,11/2/2014,11/2/2014,Second Class,GA-14725,Kelly Williams,OFF-ST-10002583,MO-Columbia-65203,Not,64.96,2,0.0,2.6
9261,CA-2017-167976,11/11/2017,11/14/2017,Second Class,JL-15505,Kelly Williams,OFF-SU-10004661,SD-Aberdeen-57401,Not,25.5,3,0.0,6.63
9262,CA-2017-111388,2/9/2017,2/9/2017,Same Day,SU-20665,Anna Andreadi,FUR-CH-10003061,WA-Seattle-98103,Not,215.98,3,0.2,-2.7
9263,CA-2015-124499,9/10/2015,10/13/2015,Standard Class,FM-14380,Kelly Williams,FUR-CH-10000513,MI-Detroit-48227,Not,389.97,3,0.0,35.1
9264,CA-2015-124499,9/10/2015,10/13/2015,Standard Class,FM-14380,Kelly Williams,OFF-AP-10002191,MI-Detroit-48227,Not,269.91,5,0.1,53.98
9265,US-2017-128118,11/24/2017,11/24/2017,Standard Class,MY-17380,Cassandra Brandow,OFF-BI-10000216,TN-Memphis-38109,Not,11.67,3,0.7,-7.78
9266,US-2017-128118,11/24/2017,11/24/2017,Standard Class,MY-17380,Cassandra Brandow,OFF-EN-10003448,TN-Memphis-38109,Not,64.85,7,0.2,24.32
9267,CA-2014-125759,8/2/2014,9/2/2014,First Class,NM-18445,Anna Andreadi,FUR-FU-10002111,NV-North Las Vegas-89031,Not,14.56,2,0.0,5.53
9268,CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Chuck Magee,FUR-CH-10001545,NY-Freeport-11520,Not,102.58,1,0.1,6.84
9269,CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Chuck Magee,OFF-PA-10002947,NY-Freeport-11520,Not,20.04,3,0.0,9.62
9270,US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Chuck Magee,OFF-BI-10003476,NY-New York City-10035,Not,32.09,7,0.2,11.23
9271,US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Chuck Magee,OFF-BI-10001359,NY-New York City-10035,Not,4305.55,6,0.2,1453.12
9272,CA-2016-100510,12/5/2016,12/5/2016,Standard Class,HM-14860,Chuck Magee,FUR-FU-10000320,NY-New York City-10024,Not,10.02,3,0.0,4.41
9273,CA-2016-100510,12/5/2016,12/5/2016,Standard Class,HM-14860,Chuck Magee,TEC-PH-10001835,NY-New York City-10024,Not,631.96,4,0.0,303.34
9274,CA-2017-146983,2/9/2017,6/9/2017,Standard Class,AH-10210,Cassandra Brandow,OFF-BI-10003650,KY-Henderson-42420,Not,1577.94,3,0.0,757.41
9275,US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,Anna Andreadi,OFF-AR-10000937,NM-Albuquerque-87105,Not,255.85,7,0.0,112.57
9276,CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Cassandra Brandow,OFF-ST-10000532,FL-Delray Beach-33445,Not,184.7,6,0.2,13.85
9277,CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Cassandra Brandow,TEC-AC-10001267,FL-Delray Beach-33445,Not,47.92,2,0.2,11.98
9278,CA-2017-122539,1/12/2017,5/12/2017,Standard Class,SC-20305,Chuck Magee,OFF-LA-10004853,PA-Philadelphia-19140,Not,15.94,4,0.2,5.18
9279,CA-2017-122539,1/12/2017,5/12/2017,Standard Class,SC-20305,Chuck Magee,OFF-BI-10001759,PA-Philadelphia-19140,Not,8.0,7,0.7,-5.6
9280,CA-2017-122539,1/12/2017,5/12/2017,Standard Class,SC-20305,Chuck Magee,FUR-CH-10003379,PA-Philadelphia-19140,Not,398.97,2,0.3,-28.5
9281,CA-2016-166772,9/20/2016,9/24/2016,Standard Class,HJ-14875,Anna Andreadi,FUR-BO-10002853,WA-Seattle-98105,Not,163.88,2,0.0,40.97
9282,US-2017-152898,11/9/2017,11/9/2017,Standard Class,CB-12025,Cassandra Brandow,OFF-AP-10000027,VA-Richmond-23223,Not,67.9,5,0.0,20.37
9283,CA-2016-160486,12/30/2016,4/1/2017,Standard Class,EH-14185,Cassandra Brandow,OFF-PA-10002421,FL-West Palm Beach-33407,Not,72.22,4,0.2,25.28
9284,CA-2017-102218,2/9/2017,4/9/2017,Second Class,LW-17215,Anna Andreadi,OFF-LA-10002475,CO-Fort Collins-80525,Not,11.7,2,0.2,3.95
9285,CA-2014-161032,11/18/2014,11/23/2014,Standard Class,MK-17905,Kelly Williams,FUR-CH-10001482,WI-Franklin-53132,Not,392.94,3,0.0,43.22
9286,CA-2015-102778,11/21/2015,11/24/2015,First Class,JH-15820,Cassandra Brandow,FUR-FU-10000087,NC-Monroe-28110,Not,18.18,1,0.2,4.77
9287,CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Kelly Williams,OFF-BI-10003166,TX-Dallas-75081,Not,6.89,3,0.8,-11.02
9288,CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Kelly Williams,FUR-TA-10000688,TX-Dallas-75081,Not,457.49,3,0.3,-84.96
9289,US-2017-165456,11/30/2017,11/30/2017,First Class,TB-21625,Chuck Magee,FUR-CH-10003981,PA-Philadelphia-19134,Not,1079.32,6,0.3,-15.42
9290,CA-2014-111857,4/23/2014,4/26/2014,Second Class,NM-18445,Anna Andreadi,OFF-PA-10001878,CA-San Francisco-94109,Not,48.91,1,0.0,22.99
9291,CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Chuck Magee,OFF-AR-10002375,DE-Dover-19901,Not,9.84,3,0.0,2.85
9292,CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Chuck Magee,OFF-BI-10004965,DE-Dover-19901,Not,34.5,3,0.0,15.53
9293,CA-2017-124114,2/3/2017,2/3/2017,Same Day,RS-19765,Kelly Williams,OFF-BI-10004022,TX-Waco-76706,Not,0.56,1,0.8,-0.95
9294,US-2017-116505,11/17/2017,11/21/2017,Second Class,TB-21625,Chuck Magee,OFF-BI-10000050,MD-Hagerstown-21740,Not,43.8,6,0.0,20.59
9295,CA-2017-161340,5/28/2017,5/28/2017,Standard Class,AM-10360,Chuck Magee,OFF-PA-10002464,OH-Cleveland-44105,Not,13.87,3,0.2,5.03
9296,CA-2017-161340,5/28/2017,5/28/2017,Standard Class,AM-10360,Chuck Magee,FUR-BO-10004709,OH-Cleveland-44105,Not,115.96,4,0.5,-64.94
9297,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Kelly Williams,TEC-AC-10003590,TX-Mcallen-78501,Not,41.42,2,0.2,8.28
9298,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Kelly Williams,TEC-PH-10003357,TX-Mcallen-78501,Not,244.77,4,0.2,24.48
9299,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Kelly Williams,OFF-AR-10003373,TX-Mcallen-78501,Not,74.35,3,0.2,6.51
9300,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Kelly Williams,OFF-BI-10003676,TX-Mcallen-78501,Not,4.31,2,0.8,-6.9
9301,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Kelly Williams,FUR-CH-10000225,TX-Mcallen-78501,Not,56.69,1,0.3,-20.25
9302,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Kelly Williams,TEC-PH-10001870,TX-Mcallen-78501,Not,97.97,2,0.2,6.12
9303,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Kelly Williams,OFF-AR-10003481,TX-Mcallen-78501,Not,7.87,3,0.2,0.89
9304,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Kelly Williams,OFF-PA-10003936,TX-Mcallen-78501,Not,15.55,3,0.2,5.44
9305,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Kelly Williams,OFF-BI-10000320,TX-Mcallen-78501,Not,1.48,1,0.8,-2.29
9306,CA-2015-137603,9/19/2015,9/24/2015,Standard Class,MH-17290,Anna Andreadi,OFF-AR-10001972,NM-Santa Fe-87505,Not,8.4,5,0.0,2.18
9307,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Anna Andreadi,OFF-AR-10003829,CA-San Francisco-94110,Not,6.56,2,0.0,1.9
9308,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Anna Andreadi,OFF-AR-10003338,CA-San Francisco-94110,Not,14.88,2,0.0,3.72
9309,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Anna Andreadi,TEC-AC-10002558,CA-San Francisco-94110,Not,45.48,4,0.0,15.92
9310,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Anna Andreadi,OFF-AR-10000034,CA-San Francisco-94110,Not,25.44,6,0.0,9.92
9311,US-2016-102141,8/26/2016,8/31/2016,Standard Class,KD-16615,Chuck Magee,OFF-BI-10001510,NY-New York City-10024,Not,146.69,8,0.2,45.84
9312,CA-2017-148642,6/3/2017,12/3/2017,Standard Class,DW-13540,Kelly Williams,OFF-LA-10000134,TX-Dallas-75220,Not,4.93,2,0.2,1.72
9313,CA-2017-148642,6/3/2017,12/3/2017,Standard Class,DW-13540,Kelly Williams,OFF-AR-10000588,TX-Dallas-75220,Not,63.49,4,0.2,4.76
9314,CA-2015-111948,11/11/2015,11/11/2015,Same Day,AG-10495,Kelly Williams,OFF-ST-10003282,MI-Detroit-48234,Yes,418.32,7,0.0,117.13
